ResponseId,ih_ranking_full_DO,statement_id,text,humility,uncertainty,respect,limitations,female,age,white,hispanic_ind,college,seven_point_party_num,im_views,gc_views,cc_views
R_26aNfQT5l5cSN11,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Climate change is a hot topic where a lot of buzz words are thrown around to start controversy. Obviously, there is a present danger from climate change. It may not be as extreme as some people make it out to be, but it is obvious that it is there. We need to do a little more. Clearly, the results of being more environmentally responsible can only be good.|Everybody knows that we could be dong a lot more as a country to help prevent climate chance. It's obvious that we are not doing everything we can to address this issue. I don't care who disagrees with me, we definitely could and should be doing more.|We need to work on alleviating climate change. Weather patterns are shifting in a way that is harmful. We see this in recent extremes of hot and cold weather. We should look into this issue further.",cc_IHn_180_0,We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.,0,0,0,0,0,65,0,0,1,2,Neither agree nor disagree,Strongly agree,Strongly agree
R_26aNfQT5l5cSN11,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Climate change is a hot topic where a lot of buzz words are thrown around to start controversy. Obviously, there is a present danger from climate change. It may not be as extreme as some people make it out to be, but it is obvious that it is there. We need to do a little more. Clearly, the results of being more environmentally responsible can only be good.|Everybody knows that we could be dong a lot more as a country to help prevent climate chance. It's obvious that we are not doing everything we can to address this issue. I don't care who disagrees with me, we definitely could and should be doing more.|We need to work on alleviating climate change. Weather patterns are shifting in a way that is harmful. We see this in recent extremes of hot and cold weather. We should look into this issue further.",cc_IHy_112_0,"I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.",100,100,70,50,0,65,0,0,1,2,Neither agree nor disagree,Strongly agree,Strongly agree
R_26aNfQT5l5cSN11,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Climate change is a hot topic where a lot of buzz words are thrown around to start controversy. Obviously, there is a present danger from climate change. It may not be as extreme as some people make it out to be, but it is obvious that it is there. We need to do a little more. Clearly, the results of being more environmentally responsible can only be good.|Everybody knows that we could be dong a lot more as a country to help prevent climate chance. It's obvious that we are not doing everything we can to address this issue. I don't care who disagrees with me, we definitely could and should be doing more.|We need to work on alleviating climate change. Weather patterns are shifting in a way that is harmful. We see this in recent extremes of hot and cold weather. We should look into this issue further.",cc_IHy_175_1,We need to work on alleviating climate change. Weather patterns are shifting in a way that is harmful. We see this in recent extremes of hot and cold weather. We should look into this issue further.,70,50,70,75,0,65,0,0,1,2,Neither agree nor disagree,Strongly agree,Strongly agree
R_26aNfQT5l5cSN11,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Climate change is a hot topic where a lot of buzz words are thrown around to start controversy. Obviously, there is a present danger from climate change. It may not be as extreme as some people make it out to be, but it is obvious that it is there. We need to do a little more. Clearly, the results of being more environmentally responsible can only be good.|Everybody knows that we could be dong a lot more as a country to help prevent climate chance. It's obvious that we are not doing everything we can to address this issue. I don't care who disagrees with me, we definitely could and should be doing more.|We need to work on alleviating climate change. Weather patterns are shifting in a way that is harmful. We see this in recent extremes of hot and cold weather. We should look into this issue further.",cc_IHy_197_1,"Climate change is a hot topic where a lot of buzz words are thrown around to start controversy. Obviously, there is a present danger from climate change. It may not be as extreme as some people make it out to be, but it is obvious that it is there. We need to do a little more. Clearly, the results of being more environmentally responsible can only be good.",50,50,50,50,0,65,0,0,1,2,Neither agree nor disagree,Strongly agree,Strongly agree
R_26aNfQT5l5cSN11,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Climate change is a hot topic where a lot of buzz words are thrown around to start controversy. Obviously, there is a present danger from climate change. It may not be as extreme as some people make it out to be, but it is obvious that it is there. We need to do a little more. Clearly, the results of being more environmentally responsible can only be good.|Everybody knows that we could be dong a lot more as a country to help prevent climate chance. It's obvious that we are not doing everything we can to address this issue. I don't care who disagrees with me, we definitely could and should be doing more.|We need to work on alleviating climate change. Weather patterns are shifting in a way that is harmful. We see this in recent extremes of hot and cold weather. We should look into this issue further.",cc_IHy_88_3,"Everybody knows that we could be dong a lot more as a country to help prevent climate chance. It's obvious that we are not doing everything we can to address this issue. I don't care who disagrees with me, we definitely could and should be doing more.",0,0,0,0,0,65,0,0,1,2,Neither agree nor disagree,Strongly agree,Strongly agree
R_wRcK1IT6Cab10Q1,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The U.S. must do more to address the climate issues. California now has a fire season rather then a summer. It is necessary to read more on how humanity has impacted the environment. We must work together to determine the best solutions.|The U.S. should really consider doing more to prevent climate change. These severe weather patterns over the last few years are alarming. The forest fires and drought clearly show the worst things to come unless we actually do something now. We need to protect the earth for future generations and this is not up for debate.|Recent immigration into the U.S. has done more good than harm. I know that recent immigration into the U.S. has done more good than harm. It is a fact that recent immigration into the U.S. has done more good than harm. Recent immigration into the U.S. will do more good than harm.",cc_IHn_180_0,We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.,0,0,0,0,1,25,0,0,1,3,Strongly agree,Strongly agree,Strongly agree
R_wRcK1IT6Cab10Q1,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The U.S. must do more to address the climate issues. California now has a fire season rather then a summer. It is necessary to read more on how humanity has impacted the environment. We must work together to determine the best solutions.|The U.S. should really consider doing more to prevent climate change. These severe weather patterns over the last few years are alarming. The forest fires and drought clearly show the worst things to come unless we actually do something now. We need to protect the earth for future generations and this is not up for debate.|Recent immigration into the U.S. has done more good than harm. I know that recent immigration into the U.S. has done more good than harm. It is a fact that recent immigration into the U.S. has done more good than harm. Recent immigration into the U.S. will do more good than harm.",cc_IHy_112_0,"I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.",100,100,100,100,1,25,0,0,1,3,Strongly agree,Strongly agree,Strongly agree
R_wRcK1IT6Cab10Q1,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The U.S. must do more to address the climate issues. California now has a fire season rather then a summer. It is necessary to read more on how humanity has impacted the environment. We must work together to determine the best solutions.|The U.S. should really consider doing more to prevent climate change. These severe weather patterns over the last few years are alarming. The forest fires and drought clearly show the worst things to come unless we actually do something now. We need to protect the earth for future generations and this is not up for debate.|Recent immigration into the U.S. has done more good than harm. I know that recent immigration into the U.S. has done more good than harm. It is a fact that recent immigration into the U.S. has done more good than harm. Recent immigration into the U.S. will do more good than harm.",cc_IHy_138_2,The U.S. must do more to address the climate issues. California now has a fire season rather then a summer. It is necessary to read more on how humanity has impacted the environment. We must work together to determine the best solutions.,30,10,75,0,1,25,0,0,1,3,Strongly agree,Strongly agree,Strongly agree
R_wRcK1IT6Cab10Q1,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The U.S. must do more to address the climate issues. California now has a fire season rather then a summer. It is necessary to read more on how humanity has impacted the environment. We must work together to determine the best solutions.|The U.S. should really consider doing more to prevent climate change. These severe weather patterns over the last few years are alarming. The forest fires and drought clearly show the worst things to come unless we actually do something now. We need to protect the earth for future generations and this is not up for debate.|Recent immigration into the U.S. has done more good than harm. I know that recent immigration into the U.S. has done more good than harm. It is a fact that recent immigration into the U.S. has done more good than harm. Recent immigration into the U.S. will do more good than harm.",cc_IHy_78_1,The U.S. should really consider doing more to prevent climate change. These severe weather patterns over the last few years are alarming. The forest fires and drought clearly show the worst things to come unless we actually do something now. We need to protect the earth for future generations and this is not up for debate.,20,0,40,0,1,25,0,0,1,3,Strongly agree,Strongly agree,Strongly agree
R_wRcK1IT6Cab10Q1,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The U.S. must do more to address the climate issues. California now has a fire season rather then a summer. It is necessary to read more on how humanity has impacted the environment. We must work together to determine the best solutions.|The U.S. should really consider doing more to prevent climate change. These severe weather patterns over the last few years are alarming. The forest fires and drought clearly show the worst things to come unless we actually do something now. We need to protect the earth for future generations and this is not up for debate.|Recent immigration into the U.S. has done more good than harm. I know that recent immigration into the U.S. has done more good than harm. It is a fact that recent immigration into the U.S. has done more good than harm. Recent immigration into the U.S. will do more good than harm.",im_IHy_12_4,Recent immigration into the U.S. has done more good than harm. I know that recent immigration into the U.S. has done more good than harm. It is a fact that recent immigration into the U.S. has done more good than harm. Recent immigration into the U.S. will do more good than harm.,0,0,30,0,1,25,0,0,1,3,Strongly agree,Strongly agree,Strongly agree
R_1P8aKZSON3HP1VD,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Immigration brings in new workers for businesses. Many immigrant are willing to start at the bottom and work their way up. THis is helpful for a society where many people don't want to work the entry level jobs. This keeps costs lower.|Humans are definitely the cause of climate change. We need to do more to reduce our carbon footprint. Humans are destroying the planet on a daily. There isn't enough effort put in by the government either.|Climate change is killing our planet and humans are obviously to blame. Humans don't respect the environment and if they did as much as me, we would all be in a better position. If you don't agree that climate change is happening, you're part of the problem. People just need to do their research.",cc_IHn_180_0,We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.,0,0,0,0,1,22,1,0,0,0,Strongly agree,Somewhat agree,Strongly agree
R_1P8aKZSON3HP1VD,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Immigration brings in new workers for businesses. Many immigrant are willing to start at the bottom and work their way up. THis is helpful for a society where many people don't want to work the entry level jobs. This keeps costs lower.|Humans are definitely the cause of climate change. We need to do more to reduce our carbon footprint. Humans are destroying the planet on a daily. There isn't enough effort put in by the government either.|Climate change is killing our planet and humans are obviously to blame. Humans don't respect the environment and if they did as much as me, we would all be in a better position. If you don't agree that climate change is happening, you're part of the problem. People just need to do their research.",cc_IHy_112_0,"I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.",100,100,100,100,1,22,1,0,0,0,Strongly agree,Somewhat agree,Strongly agree
R_1P8aKZSON3HP1VD,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Immigration brings in new workers for businesses. Many immigrant are willing to start at the bottom and work their way up. THis is helpful for a society where many people don't want to work the entry level jobs. This keeps costs lower.|Humans are definitely the cause of climate change. We need to do more to reduce our carbon footprint. Humans are destroying the planet on a daily. There isn't enough effort put in by the government either.|Climate change is killing our planet and humans are obviously to blame. Humans don't respect the environment and if they did as much as me, we would all be in a better position. If you don't agree that climate change is happening, you're part of the problem. People just need to do their research.",cc_IHn_157_0,"Climate change is killing our planet and humans are obviously to blame. Humans don't respect the environment and if they did as much as me, we would all be in a better position. If you don't agree that climate change is happening, you're part of the problem. People just need to do their research.",0,0,0,0,1,22,1,0,0,0,Strongly agree,Somewhat agree,Strongly agree
R_1P8aKZSON3HP1VD,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Immigration brings in new workers for businesses. Many immigrant are willing to start at the bottom and work their way up. THis is helpful for a society where many people don't want to work the entry level jobs. This keeps costs lower.|Humans are definitely the cause of climate change. We need to do more to reduce our carbon footprint. Humans are destroying the planet on a daily. There isn't enough effort put in by the government either.|Climate change is killing our planet and humans are obviously to blame. Humans don't respect the environment and if they did as much as me, we would all be in a better position. If you don't agree that climate change is happening, you're part of the problem. People just need to do their research.",cc_IHn_77_0,Humans are definitely the cause of climate change. We need to do more to reduce our carbon footprint. Humans are destroying the planet on a daily. There isn't enough effort put in by the government either.,0,0,100,0,1,22,1,0,0,0,Strongly agree,Somewhat agree,Strongly agree
R_1P8aKZSON3HP1VD,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Immigration brings in new workers for businesses. Many immigrant are willing to start at the bottom and work their way up. THis is helpful for a society where many people don't want to work the entry level jobs. This keeps costs lower.|Humans are definitely the cause of climate change. We need to do more to reduce our carbon footprint. Humans are destroying the planet on a daily. There isn't enough effort put in by the government either.|Climate change is killing our planet and humans are obviously to blame. Humans don't respect the environment and if they did as much as me, we would all be in a better position. If you don't agree that climate change is happening, you're part of the problem. People just need to do their research.",im_IHn_123_0,Immigration brings in new workers for businesses. Many immigrant are willing to start at the bottom and work their way up. THis is helpful for a society where many people don't want to work the entry level jobs. This keeps costs lower.,0,0,100,0,1,22,1,0,0,0,Strongly agree,Somewhat agree,Strongly agree
R_2wvrjJFsAVnkx9b,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|I'm not totally sure on the facts and figures here, so maybe there's something I'm missing, but my understanding is that most immigrants are hardworkers who add to our workforce and strengthen the economy. I haven't really looked into this, but off the top of my head, I can't think of any statistics that would suggest high crime rates or anything like that among immigrant populations, so all in all, I have to say I'm inclined to believe that immigration has been a boon to the country.|I don't agree with people who think we don't need to do anything about climate change. I've sees instances of the climate changing. I wish people could acknowledge the catastrophic effects of climate change. I hope people wake up!|Definitely more needs to be done for climate change. We must try to work together to help the world. We all want future generations to prosper.",cc_IHn_180_0,We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.,0,0,0,0,0,48,1,0,1,2,Neither agree nor disagree,Somewhat agree,Somewhat agree
R_2wvrjJFsAVnkx9b,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|I'm not totally sure on the facts and figures here, so maybe there's something I'm missing, but my understanding is that most immigrants are hardworkers who add to our workforce and strengthen the economy. I haven't really looked into this, but off the top of my head, I can't think of any statistics that would suggest high crime rates or anything like that among immigrant populations, so all in all, I have to say I'm inclined to believe that immigration has been a boon to the country.|I don't agree with people who think we don't need to do anything about climate change. I've sees instances of the climate changing. I wish people could acknowledge the catastrophic effects of climate change. I hope people wake up!|Definitely more needs to be done for climate change. We must try to work together to help the world. We all want future generations to prosper.",cc_IHy_112_0,"I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.",100,100,100,100,0,48,1,0,1,2,Neither agree nor disagree,Somewhat agree,Somewhat agree
R_2wvrjJFsAVnkx9b,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|I'm not totally sure on the facts and figures here, so maybe there's something I'm missing, but my understanding is that most immigrants are hardworkers who add to our workforce and strengthen the economy. I haven't really looked into this, but off the top of my head, I can't think of any statistics that would suggest high crime rates or anything like that among immigrant populations, so all in all, I have to say I'm inclined to believe that immigration has been a boon to the country.|I don't agree with people who think we don't need to do anything about climate change. I've sees instances of the climate changing. I wish people could acknowledge the catastrophic effects of climate change. I hope people wake up!|Definitely more needs to be done for climate change. We must try to work together to help the world. We all want future generations to prosper.",cc_IHn_241_2,I don't agree with people who think we don't need to do anything about climate change. I've sees instances of the climate changing. I wish people could acknowledge the catastrophic effects of climate change. I hope people wake up!,0,0,0,0,0,48,1,0,1,2,Neither agree nor disagree,Somewhat agree,Somewhat agree
R_2wvrjJFsAVnkx9b,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|I'm not totally sure on the facts and figures here, so maybe there's something I'm missing, but my understanding is that most immigrants are hardworkers who add to our workforce and strengthen the economy. I haven't really looked into this, but off the top of my head, I can't think of any statistics that would suggest high crime rates or anything like that among immigrant populations, so all in all, I have to say I'm inclined to believe that immigration has been a boon to the country.|I don't agree with people who think we don't need to do anything about climate change. I've sees instances of the climate changing. I wish people could acknowledge the catastrophic effects of climate change. I hope people wake up!|Definitely more needs to be done for climate change. We must try to work together to help the world. We all want future generations to prosper.",cc_IHy_227_2,Definitely more needs to be done for climate change. We must try to work together to help the world. We all want future generations to prosper.,0,0,10,0,0,48,1,0,1,2,Neither agree nor disagree,Somewhat agree,Somewhat agree
R_2wvrjJFsAVnkx9b,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|I'm not totally sure on the facts and figures here, so maybe there's something I'm missing, but my understanding is that most immigrants are hardworkers who add to our workforce and strengthen the economy. I haven't really looked into this, but off the top of my head, I can't think of any statistics that would suggest high crime rates or anything like that among immigrant populations, so all in all, I have to say I'm inclined to believe that immigration has been a boon to the country.|I don't agree with people who think we don't need to do anything about climate change. I've sees instances of the climate changing. I wish people could acknowledge the catastrophic effects of climate change. I hope people wake up!|Definitely more needs to be done for climate change. We must try to work together to help the world. We all want future generations to prosper.",im_IHy_81_0,"I'm not totally sure on the facts and figures here, so maybe there's something I'm missing, but my understanding is that most immigrants are hardworkers who add to our workforce and strengthen the economy. I haven't really looked into this, but off the top of my head, I can't think of any statistics that would suggest high crime rates or anything like that among immigrant populations, so all in all, I have to say I'm inclined to believe that immigration has been a boon to the country.",70,90,90,90,0,48,1,0,1,2,Neither agree nor disagree,Somewhat agree,Somewhat agree
R_3O85F6mTdQ75ATZ,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The US should do more as we are one of the biggest polluting nations in the world. We must protect the environment as consumers and as humans. We must show the world the way to live.|The United States is definitely doing a great job to change the laws of gun ownership all over the world. They have made our country much more safe.|Gun ownership is a complex issue and there are valid reasons for gun ownership that need to be considered. The rate of gun violence in this country is a serious concern. The number of mass shootings in this country outweigh every other county in the world. Even the majority of gun owners are in favor of stricter gun laws. I know exactly how we can accomplish this goal, but I think most people can agree that far too many people are dying from gun violence to ignore the issue any longer.",cc_IHn_180_0,We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.,0,10,0,20,1,58,1,0,1,-3,Strongly disagree,Somewhat disagree,Somewhat disagree
R_3O85F6mTdQ75ATZ,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The US should do more as we are one of the biggest polluting nations in the world. We must protect the environment as consumers and as humans. We must show the world the way to live.|The United States is definitely doing a great job to change the laws of gun ownership all over the world. They have made our country much more safe.|Gun ownership is a complex issue and there are valid reasons for gun ownership that need to be considered. The rate of gun violence in this country is a serious concern. The number of mass shootings in this country outweigh every other county in the world. Even the majority of gun owners are in favor of stricter gun laws. I know exactly how we can accomplish this goal, but I think most people can agree that far too many people are dying from gun violence to ignore the issue any longer.",cc_IHy_112_0,"I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.",100,50,40,40,1,58,1,0,1,-3,Strongly disagree,Somewhat disagree,Somewhat disagree
R_3O85F6mTdQ75ATZ,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The US should do more as we are one of the biggest polluting nations in the world. We must protect the environment as consumers and as humans. We must show the world the way to live.|The United States is definitely doing a great job to change the laws of gun ownership all over the world. They have made our country much more safe.|Gun ownership is a complex issue and there are valid reasons for gun ownership that need to be considered. The rate of gun violence in this country is a serious concern. The number of mass shootings in this country outweigh every other county in the world. Even the majority of gun owners are in favor of stricter gun laws. I know exactly how we can accomplish this goal, but I think most people can agree that far too many people are dying from gun violence to ignore the issue any longer.",cc_IHn_223_3,The US should do more as we are one of the biggest polluting nations in the world. We must protect the environment as consumers and as humans. We must show the world the way to live.,40,20,20,20,1,58,1,0,1,-3,Strongly disagree,Somewhat disagree,Somewhat disagree
R_3O85F6mTdQ75ATZ,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The US should do more as we are one of the biggest polluting nations in the world. We must protect the environment as consumers and as humans. We must show the world the way to live.|The United States is definitely doing a great job to change the laws of gun ownership all over the world. They have made our country much more safe.|Gun ownership is a complex issue and there are valid reasons for gun ownership that need to be considered. The rate of gun violence in this country is a serious concern. The number of mass shootings in this country outweigh every other county in the world. Even the majority of gun owners are in favor of stricter gun laws. I know exactly how we can accomplish this goal, but I think most people can agree that far too many people are dying from gun violence to ignore the issue any longer.",gc_IHy_31_2,"Gun ownership is a complex issue and there are valid reasons for gun ownership that need to be considered. The rate of gun violence in this country is a serious concern. The number of mass shootings in this country outweigh every other county in the world. Even the majority of gun owners are in favor of stricter gun laws. I know exactly how we can accomplish this goal, but I think most people can agree that far too many people are dying from gun violence to ignore the issue any longer.",100,80,80,80,1,58,1,0,1,-3,Strongly disagree,Somewhat disagree,Somewhat disagree
R_3O85F6mTdQ75ATZ,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The US should do more as we are one of the biggest polluting nations in the world. We must protect the environment as consumers and as humans. We must show the world the way to live.|The United States is definitely doing a great job to change the laws of gun ownership all over the world. They have made our country much more safe.|Gun ownership is a complex issue and there are valid reasons for gun ownership that need to be considered. The rate of gun violence in this country is a serious concern. The number of mass shootings in this country outweigh every other county in the world. Even the majority of gun owners are in favor of stricter gun laws. I know exactly how we can accomplish this goal, but I think most people can agree that far too many people are dying from gun violence to ignore the issue any longer.",gc_IHy_66_1,The United States is definitely doing a great job to change the laws of gun ownership all over the world. They have made our country much more safe.,20,20,20,20,1,58,1,0,1,-3,Strongly disagree,Somewhat disagree,Somewhat disagree
R_1qWHHnvaLKHzfq3,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Republicans could be responsible for the current climate crisis. They would rather see the planet die than to suffer economically. Anyone who doesn't believe in climate change might be crazy or lying. I believe the US has a moral obligation to lead the way on climate change.|Our resources are dwindling each year. Because of it, everything is becoming more expensive. The US has to take charge so that the world can notice. Since our country is large and wealthy it has to do something huge, the rest of the world will have to follow suit.|Immigrants may bring good to the US. All of the differences make the US better, I think. Immigrants bring their unique culture and sense of the world. And immigrants can teach us a few lessions we definitely need to learn.",cc_IHn_180_0,We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.,0,0,0,0,1,35,0,0,1,2,Somewhat agree,Strongly agree,Strongly agree
